,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,prim_key,date
30261,80.2,68.6,1015.0,10.0,9.2,14.0,88.0,75.0,0.0,0,0,0,0,0,0,722037_92809,2017-04-04
30262,77.9,73.0,1012.2,10.0,7.0,15.0,88.7,68.4,0.0,0,0,0,0,0,0,747880_12810,2017-04-27
30263,72.9,61.5,1015.6,9.4,4.7,13.0,84.9,62.1,0.0,1,0,0,0,0,0,747870_12834,2017-05-03
30264,72.3,57.9,1016.8,10.0,6.8,11.1,81.7,62.4,0.0,0,0,0,0,0,0,747750_13846,2017-05-08
30265,79.3,67.5,1009.5,9.8,4.1,12.0,91.9,68.0,0.0,0,0,0,0,0,0,720383_53847,2017-06-10
30266,62.9,51.1,1020.0,10.0,3.8,8.9,81.7,47.5,0.0,0,0,0,0,0,0,747946_12886,2017-03-21
30267,79.9,74.3,1014.1,10.0,7.0,14.0,87.1,73.9,0.0,0,1,0,0,0,0,722066_3853,2017-06-18
30268,78.4,69.4,1013.2,10.0,7.2,14.0,90.0,70.0,0.0,0,0,0,0,0,0,722140_93805,2017-10-06
30269,82.3,75.9,1013.6,10.0,4.7,13.0,93.0,73.9,0.75,0,1,0,0,0,0,722030_12844,2017-08-29
30270,58.5,52.2,1029.9,10.0,7.6,15.9,69.1,44.1,0.0,0,0,0,0,0,0,722104_92806,2017-01-10
30271,63.7,51.0,1017.7,10.0,2.6,5.1,78.1,46.0,0.0,0,0,0,0,0,0,747931_12876,2017-02-02
30272,84.5,74.4,1017.4,10.0,6.2,11.1,96.1,75.0,0.0,0,1,0,0,1,0,722060_13889,2017-07-03
30273,57.2,34.5,1016.8,10.0,3.3,8.9,75.0,39.0,0.0,0,0,0,0,0,0,722140_93805,2017-04-08
30274,84.4,74.1,1017.2,10.0,4.5,9.9,91.0,75.9,0.02,0,1,0,0,0,0,722110_12842,2017-06-24
30275,74.4,61.3,1015.5,10.0,3.9,8.9,82.9,66.9,0.0,0,0,0,0,0,0,722020_12839,2017-03-28
30276,81.2,77.9,1015.8,10.0,6.3,12.0,86.5,76.1,0.84,0,1,0,0,0,0,722026_12826,2017-10-15
30277,82.2,69.5,1015.2,10.0,5.3,12.0,91.9,72.0,0.0,0,0,0,0,0,0,722065_93837,2017-09-20
30278,71.5,61.7,1019.7,10.0,6.3,11.1,81.5,56.3,0.0,0,0,0,0,0,0,747946_12886,2017-04-20
30279,83.2,76.0,1013.6,10.0,6.3,11.1,91.4,77.0,0.0,0,0,0,0,0,0,722026_12826,2017-09-17
30280,85.5,76.3,1019.2,10.0,7.9,12.0,90.3,80.8,0.0,0,1,0,0,0,0,722026_12826,2017-07-06
30281,73.1,55.1,1019.6,10.0,7.7,15.0,86.0,60.1,0.0,0,0,0,0,0,0,722115_12871,2017-04-12
30282,88.1,73.9,1015.3,10.0,6.0,12.0,95.0,82.0,0.0,0,0,0,0,0,0,722020_12839,2017-08-18
30283,67.7,57.2,1026.8,10.0,9.3,17.1,75.9,61.0,0.0,0,0,0,0,0,0,722066_3853,2017-03-07
30284,67.2,54.6,1017.2,10.0,6.6,11.1,79.0,57.0,0.0,0,0,0,0,0,0,747830_12849,2017-02-17
30285,80.2,63.1,1012.5,9.9,6.1,12.0,93.9,64.9,0.0,0,0,0,0,0,0,722103_12895,2017-05-12
30286,78.2,67.1,1012.7,9.6,3.0,9.9,93.0,69.1,0.0,0,0,0,0,0,0,747560_12816,2017-05-31
30287,60.5,56.2,1021.8,7.7,2.8,8.9,73.9,49.1,0.0,1,0,0,0,0,0,747750_13846,2017-02-02
30288,86.0,72.9,1014.0,9.9,6.1,13.0,93.9,79.0,0.0,0,0,0,0,0,0,722116_12873,2017-07-28
30289,83.6,74.1,1014.0,10.0,6.0,13.0,91.0,79.0,0.0,0,0,0,0,0,0,722030_12844,2017-09-14
30290,80.8,76.6,1018.0,10.0,7.2,20.0,95.7,72.1,0.97,0,1,0,0,1,0,747880_12810,2017-07-11
30291,66.6,57.7,1022.0,9.9,5.1,14.0,79.0,51.1,0.0,0,0,0,0,0,0,722060_13889,2017-04-13
30292,52.5,39.1,1020.4,10.0,2.0,6.0,71.1,37.9,0.0,0,0,0,0,0,0,722050_12815,2017-01-31
30293,65.8,56.8,1020.9,9.6,6.7,12.0,78.1,57.9,0.0,0,0,0,0,0,0,722065_93837,2017-01-01
30294,72.4,62.9,1014.5,9.8,5.6,14.0,84.0,61.0,0.01,0,0,0,0,0,0,722024_12882,2017-01-21
30295,76.4,72.8,1014.8,10.0,4.4,8.0,81.0,71.1,0.0,0,0,0,0,0,0,722010_12836,2017-02-08
30296,81.4,75.9,1016.0,9.6,3.3,9.9,88.0,75.9,0.0,0,0,0,0,0,0,747870_12834,2017-10-10
30297,81.3,73.0,1014.1,9.6,5.4,8.0,91.9,73.0,0.46,0,1,0,0,0,0,722034_12812,2017-09-21
30298,74.1,64.7,1018.8,9.7,7.2,15.0,88.0,57.9,0.0,0,0,0,0,0,0,722060_13889,2017-03-01
30299,74.9,59.2,1024.8,10.0,8.5,15.0,82.0,68.0,0.03,0,0,0,0,0,0,722024_12882,2017-03-08
30300,83.2,76.3,1012.1,9.9,10.9,15.0,90.0,77.0,0.38,0,0,0,0,0,0,722104_92806,2017-10-07
30301,85.1,75.4,1013.4,10.0,4.6,9.9,91.9,80.1,0.0,0,0,0,0,0,0,722020_12839,2017-09-14
30302,83.9,74.4,1017.1,9.8,12.5,18.1,88.0,78.1,0.03,0,0,0,0,0,0,722020_12839,2017-10-22
30303,79.0,70.8,1016.0,10.0,5.9,11.1,87.1,69.1,0.0,0,0,0,0,0,0,722212_92814,2017-09-20
30304,72.7,59.4,1009.1,10.0,8.7,15.9,78.8,62.1,0.0,0,0,0,0,0,0,747750_13846,2017-04-26
30305,78.2,60.3,1017.1,10.0,4.8,13.0,88.0,64.9,0.0,0,0,0,0,0,0,722037_92809,2017-05-09
30306,77.4,57.4,1014.7,9.7,4.5,12.0,91.0,60.1,0.0,0,0,0,0,0,0,722011_92813,2017-05-09
30307,67.5,52.4,1020.6,10.0,4.8,11.1,75.9,55.9,0.0,0,0,0,0,0,0,722030_12844,2017-03-21
30308,70.4,59.0,1023.7,9.9,9.9,17.1,88.0,60.1,0.0,0,0,0,0,0,0,722029_12888,2017-02-10
30309,62.4,50.4,1018.9,10.0,6.7,13.0,73.0,51.1,0.0,0,0,0,0,0,0,722200_12832,2017-03-12
30310,73.3,62.8,1023.9,9.9,6.9,12.0,81.0,69.1,0.06,0,1,0,0,0,0,722024_12882,2017-01-15
30311,79.6,72.1,1012.9,9.9,3.2,7.0,88.9,72.0,0.13,0,1,0,0,0,0,722210_13858,2017-09-18
30312,61.7,49.5,1019.6,10.0,6.9,12.0,65.5,57.0,0.0,0,0,0,0,0,0,747750_13846,2017-03-12
30313,73.5,58.9,1014.0,10.0,7.0,14.0,89.1,57.9,0.0,0,0,0,0,0,0,722050_12815,2017-04-21
30314,79.6,73.4,1016.4,10.0,12.1,18.1,93.6,73.2,0.0,0,1,0,0,0,0,747880_12810,2017-05-01
30315,80.3,73.4,1013.8,10.0,4.1,12.0,89.1,72.0,0.0,0,0,0,0,0,0,722225_3855,2017-09-19
30316,78.8,60.6,1021.1,10.0,14.5,20.0,84.9,73.0,0.0,0,0,0,0,0,0,722039_12885,2017-04-15
30317,79.1,72.3,1012.0,10.0,3.6,9.9,91.0,70.0,0.0,0,0,0,0,0,0,999999_63871,2017-09-30
30318,78.0,76.8,1017.1,9.8,4.8,12.0,90.3,73.4,0.36,0,1,0,0,1,0,747880_12810,2017-09-02
30319,84.5,78.7,1018.1,10.0,2.9,11.1,95.2,76.1,0.0,0,1,0,0,1,0,747880_12810,2017-08-05
30320,79.5,72.4,1020.2,9.9,15.2,22.0,84.0,75.9,0.0,0,1,0,0,0,0,747946_12886,2017-10-03
30321,78.0,65.2,1010.9,9.9,6.0,13.0,93.9,64.9,0.0,0,0,0,0,0,0,722213_12819,2017-05-12
30322,85.2,78.1,1018.0,10.0,5.2,8.9,90.0,79.0,0.0,0,0,0,0,0,0,722015_12850,2017-07-19
30323,74.1,66.3,1006.9,9.3,8.3,20.0,86.0,66.0,3.28,1,1,0,0,0,0,722030_12844,2017-04-24
30324,58.7,43.7,1012.8,10.0,4.0,13.0,77.0,41.0,0.0,0,1,0,0,0,0,722226_93841,2017-04-09
30325,82.6,75.7,1014.2,10.0,5.7,9.9,91.9,75.0,0.0,0,0,0,0,0,0,722115_12871,2017-09-16
30326,86.9,75.3,1017.2,9.2,10.0,14.0,91.0,78.1,0.74,0,1,0,0,0,0,722049_92805,2017-08-21
30327,71.9,56.8,1023.9,10.0,7.6,13.0,89.1,63.0,0.0,0,0,0,0,0,0,722039_12885,2017-02-10
30328,79.0,65.4,1012.3,10.0,9.6,17.1,91.9,66.0,2.58,0,1,0,0,0,0,722065_93837,2017-04-05
30329,85.6,73.0,1019.6,10.0,8.6,12.0,91.0,79.0,0.0,0,0,0,0,0,0,722030_12844,2017-07-05
30330,72.3,60.1,1023.5,10.0,6.3,15.0,82.0,64.9,0.0,0,0,0,0,0,0,722029_12888,2017-01-15
30331,79.8,72.6,1012.5,9.7,5.3,22.0,85.1,73.0,0.97,0,1,0,0,1,0,747750_13846,2017-09-06
30332,69.4,46.5,1006.7,10.0,13.5,21.0,81.0,57.0,0.01,0,0,0,0,0,0,722053_12841,2017-05-06
30333,81.1,74.0,1014.7,10.0,4.5,9.9,89.1,73.9,0.36,0,0,0,0,0,0,722024_12882,2017-10-17
30334,81.0,71.2,1015.5,9.8,6.6,9.9,91.0,73.9,0.0,0,1,0,0,1,0,722110_12842,2017-10-13
30335,76.1,65.7,1019.4,10.0,5.5,11.1,84.0,70.0,0.0,0,0,0,0,0,0,722016_12896,2017-03-10
30336,82.9,70.9,1006.0,9.6,3.8,8.9,96.1,73.0,0.11,0,0,0,0,0,0,722215_13884,2017-08-24
30337,73.7,59.9,1016.7,9.9,5.0,9.9,84.9,66.0,0.0,0,0,0,0,0,0,722223_13899,2017-10-20
30338,76.9,63.6,1021.1,10.0,14.0,18.1,82.0,73.0,0.03,0,0,0,0,0,0,722049_92805,2017-04-15
30339,82.2,74.5,1016.9,10.0,11.0,18.1,89.1,75.9,0.0,0,0,0,0,0,0,722066_3853,2017-06-23
30340,70.6,49.6,1012.3,8.7,7.1,11.1,84.9,53.1,0.0,0,0,0,0,0,0,747820_53860,2017-05-07
30341,80.4,67.8,1013.6,9.8,7.4,18.1,87.1,71.1,0.0,0,0,0,0,0,0,722049_92805,2017-05-12
30342,50.3,33.9,1010.8,10.0,4.5,7.0,68.0,36.0,0.0,0,0,0,0,0,0,722215_13884,2017-02-16
30343,73.7,66.8,1020.0,10.0,5.5,9.9,82.0,68.0,0.0,0,0,0,0,0,0,722104_92806,2017-03-01
30344,45.2,29.5,1018.9,10.0,2.6,6.0,48.9,41.0,0.0,0,0,0,0,0,0,999999_63871,2017-01-28
30345,73.4,61.0,1026.5,9.9,9.3,15.9,81.0,69.1,0.03,0,1,0,0,0,0,722024_12882,2017-01-14
30346,74.8,62.4,1008.4,10.0,5.9,9.9,86.0,64.0,0.06,0,0,0,0,0,0,999999_53848,2017-05-14
30347,70.0,47.5,1012.3,9.8,16.0,29.9,77.0,64.0,0.03,0,1,0,0,0,0,722116_12873,2017-05-06
30348,81.5,69.3,1017.3,9.8,10.2,15.0,95.0,73.0,0.0,0,0,0,0,0,0,722106_12835,2017-04-30
30349,84.0,70.9,1016.5,10.0,4.8,11.1,93.9,75.0,0.0,0,0,0,0,0,0,722065_93837,2017-07-21
30350,61.9,38.6,1014.5,10.0,4.3,9.9,77.0,46.9,0.0,0,0,0,0,0,0,722053_12841,2017-02-17
30351,75.0,65.5,1015.8,10.0,6.8,15.0,83.1,65.3,0.0,0,1,0,0,0,0,722026_12826,2017-03-30
30352,80.5,75.2,1014.8,10.0,5.7,13.0,91.0,71.1,0.0,0,0,0,0,0,0,722060_13889,2017-09-15
30353,78.3,60.3,1020.4,10.0,8.4,12.0,88.0,70.0,0.0,0,0,0,0,0,0,722116_12873,2017-04-19
30354,87.2,74.0,1015.2,10.0,8.8,14.0,93.0,82.0,0.03,0,0,0,0,0,0,722020_12839,2017-08-08
30355,79.0,65.6,1006.0,10.0,4.6,8.9,89.1,70.0,0.14,0,0,0,0,0,0,722223_13899,2017-06-08
30356,75.6,74.4,1015.7,9.8,5.4,15.0,80.8,71.6,0.01,0,1,0,0,0,0,747946_12886,2017-10-17
30357,82.5,70.8,1016.7,10.0,5.4,11.1,95.0,73.9,0.0,0,0,0,0,0,0,722213_12819,2017-05-21
30358,79.1,59.4,1015.6,6.6,7.0,11.1,93.9,63.0,0.0,0,0,0,0,0,0,722212_92814,2017-05-11
30359,83.7,75.3,1016.4,9.8,5.2,15.9,95.0,75.9,0.0,0,1,0,0,1,0,722040_12838,2017-07-24
30360,80.3,69.0,1010.0,10.0,4.7,12.0,90.0,73.0,0.0,0,0,0,0,0,0,720383_53847,2017-06-27
30361,65.1,51.8,1018.1,10.0,7.1,9.9,84.4,56.1,0.0,0,0,0,0,0,0,722026_12826,2017-01-28
30362,75.7,59.4,1015.8,10.0,8.8,11.1,88.5,69.3,0.0,0,0,0,0,0,0,747950_12867,2017-05-26
30363,85.9,76.8,1015.0,10.0,4.7,12.0,91.9,77.0,0.0,0,0,0,0,0,0,747830_12849,2017-08-30
30364,72.7,56.2,1007.8,10.0,10.5,15.0,80.1,64.0,0.69,0,0,0,0,0,0,722200_12832,2017-05-25
30365,76.0,64.9,1010.5,10.0,8.3,13.0,82.0,72.0,0.14,0,0,0,0,0,0,722010_12836,2017-04-25
30366,83.0,73.4,1016.2,10.0,8.3,15.0,91.9,78.1,0.0,0,0,0,0,0,0,722104_92806,2017-06-23
30367,81.3,73.2,1017.8,10.0,5.4,11.1,89.2,75.4,0.0,0,1,0,0,0,0,747950_12867,2017-07-09
30368,70.5,63.3,1022.2,9.6,6.7,15.9,79.7,61.9,0.0,0,1,0,0,0,0,747750_13846,2017-04-16
30369,74.2,62.7,1019.3,10.0,6.5,11.1,86.7,63.0,0.0,0,0,0,0,0,0,747880_12810,2017-04-17
30370,70.0,51.9,1015.8,10.0,4.2,12.0,87.1,54.0,0.0,0,0,0,0,0,0,722060_13889,2017-05-03
30371,84.4,74.8,1015.0,10.0,6.2,9.9,91.0,75.9,0.21,0,0,0,0,0,0,722010_12836,2017-07-17
30372,57.8,33.6,1024.5,10.0,8.2,14.0,72.0,46.9,0.0,0,0,0,0,0,0,722038_12897,2017-03-16
30373,83.7,75.7,1017.1,10.0,8.0,13.0,91.8,76.3,0.0,0,0,0,0,0,0,747946_12886,2017-06-24
30374,81.5,74.2,1015.2,9.5,4.4,8.0,89.1,75.0,0.0,0,0,0,0,0,0,722016_12896,2017-04-01
30375,79.4,73.0,1011.1,10.0,6.9,17.1,88.3,68.9,0.02,0,1,0,0,0,0,722026_12826,2017-05-14
30376,71.3,54.4,1021.1,9.8,7.2,12.0,88.0,52.0,0.0,0,0,0,0,0,0,722034_12812,2017-04-11
30377,67.9,48.9,1012.1,9.8,7.2,12.0,86.0,51.1,0.0,0,0,0,0,0,0,722060_13889,2017-05-07
30378,76.9,62.1,1017.0,10.0,5.0,9.9,87.1,64.0,0.0,0,0,0,0,0,0,722040_12838,2017-05-10
30379,60.8,51.0,1022.5,10.0,6.6,13.0,72.0,42.1,0.0,0,0,0,0,0,0,722212_92814,2017-02-01
30380,65.1,58.6,1020.4,9.6,4.1,11.1,80.1,54.0,0.0,1,0,0,0,0,0,747870_12834,2017-01-01
30381,84.8,69.8,1018.3,10.0,5.7,12.0,93.0,75.9,0.0,0,0,0,0,0,0,722110_12842,2017-05-31
30382,82.5,74.4,1015.7,10.0,4.4,14.0,91.9,73.0,0.0,0,0,0,0,0,0,722103_12895,2017-08-18
30383,66.3,51.5,1018.4,10.0,3.1,8.0,82.0,50.0,0.0,0,0,0,0,0,0,722011_92813,2017-03-21
30384,75.4,69.9,1016.4,6.5,4.3,14.0,88.5,66.2,0.0,1,0,0,0,0,0,722026_12826,2017-02-19
30385,77.6,70.1,1013.0,10.0,4.8,15.0,84.2,71.6,0.68,0,1,0,0,1,0,747750_13846,2017-09-24
30386,78.4,70.7,1018.0,10.0,7.7,14.0,88.0,70.0,0.0,0,0,0,0,0,0,722057_12854,2017-10-22
30387,84.8,76.9,1018.8,9.8,7.1,11.1,90.5,76.8,0.03,0,1,0,0,0,0,722026_12826,2017-07-03
30388,63.9,50.4,1014.5,10.0,6.3,9.9,78.1,53.1,0.0,0,0,0,0,0,0,722215_13884,2017-10-17
30389,68.3,51.6,1025.4,10.0,9.6,19.0,82.0,57.9,0.0,0,0,0,0,0,0,722106_12835,2017-03-06
30390,81.2,74.0,1015.1,9.8,6.7,12.0,90.1,73.2,0.01,0,1,0,0,0,0,747880_12810,2017-05-02
30391,75.4,59.5,1015.8,10.0,5.6,12.0,88.0,57.0,0.0,0,0,0,0,0,0,722106_12835,2017-05-08
30392,58.2,47.0,1017.4,10.0,5.5,9.9,73.0,43.0,0.0,0,0,0,0,0,0,722040_12838,2017-02-17
30393,76.9,62.2,1019.6,10.0,12.0,17.1,84.0,73.9,0.0,0,1,0,0,0,0,722037_92809,2017-04-20
30394,64.6,55.3,1011.7,10.0,6.0,12.0,82.9,54.0,0.07,0,0,0,0,0,0,747930_12843,2017-01-05
30395,83.0,75.5,1015.6,9.9,9.5,18.1,89.1,78.1,0.0,0,0,0,0,0,0,722040_12838,2017-06-20
30396,63.1,53.1,1023.2,10.0,6.9,11.1,75.0,55.0,0.0,0,0,0,0,0,0,999999_63871,2017-01-11
30397,67.9,62.7,1022.0,9.9,7.3,12.0,77.7,60.4,0.0,0,0,0,0,0,0,747950_12867,2017-02-04
30398,81.8,77.6,1013.0,10.0,3.7,14.0,91.9,75.0,0.66,0,1,0,0,1,0,722200_12832,2017-07-28
30399,73.7,57.7,1014.1,10.0,7.2,9.9,85.8,62.8,0.0,0,0,0,0,0,0,722210_13858,2017-09-08
30400,68.4,52.4,1020.4,10.0,4.8,14.0,84.0,52.0,0.0,0,0,0,0,0,0,722106_12835,2017-03-21
30401,78.5,68.5,1012.4,8.9,7.9,14.0,91.0,66.0,0.0,0,0,0,0,0,0,722116_12873,2017-04-27
30402,82.4,74.3,1012.4,10.0,5.4,13.0,91.0,73.0,0.0,0,0,0,0,0,0,722039_12885,2017-09-19
30403,63.6,51.9,1021.8,10.0,2.7,8.9,79.0,50.0,0.0,0,0,0,0,0,0,722053_12841,2017-02-11
30404,82.5,73.8,1012.9,10.0,5.3,14.0,89.1,75.9,0.16,0,1,0,0,0,0,722020_12839,2017-06-17
30405,77.1,59.9,1018.9,10.0,8.6,20.0,90.0,66.9,0.0,0,0,0,0,0,0,722115_12871,2017-04-19
30406,53.2,47.4,1031.6,9.3,6.7,11.1,68.0,36.0,0.0,0,0,0,0,0,0,722065_93837,2017-01-10
30407,81.5,76.8,1012.8,10.0,4.5,9.9,93.0,72.0,0.0,0,1,0,0,0,0,722050_12815,2017-08-20
30408,83.7,69.6,1014.9,10.0,8.2,17.1,95.0,70.0,0.0,0,1,0,0,0,0,722039_12885,2017-05-16
30409,77.9,68.1,1010.7,9.8,4.3,8.9,91.9,66.9,0.0,0,1,0,0,0,0,747560_12816,2017-08-01
30410,58.2,43.1,1024.1,9.7,5.1,13.0,77.0,34.0,0.0,0,0,0,0,0,0,747820_53860,2017-03-18
30411,67.8,58.6,1020.0,10.0,3.9,12.0,81.0,57.0,0.0,1,0,0,0,0,0,722050_12815,2017-01-17
30412,72.8,60.0,1023.0,10.0,9.9,14.0,78.4,67.8,0.0,0,0,0,0,0,0,747950_12867,2017-03-25
30413,64.2,53.9,1021.4,10.0,4.6,8.9,78.1,48.9,0.0,0,0,0,0,0,0,722065_93837,2017-02-03
30414,72.4,63.0,1018.9,10.0,6.8,12.0,84.0,64.9,0.0,0,0,0,0,0,0,722104_92806,2017-03-26
30415,74.4,63.8,1021.8,10.0,13.4,20.0,82.9,64.9,0.0,0,0,0,0,0,0,722104_92806,2017-04-15
30416,78.6,65.6,1012.5,10.0,8.4,15.0,85.1,70.0,0.0,0,0,0,0,0,0,747950_12867,2017-05-12
30417,82.1,71.1,1018.0,9.5,6.0,9.9,91.9,77.0,0.0,0,0,0,0,0,0,722066_3853,2017-05-30
30418,80.9,73.7,1016.5,10.0,8.6,13.0,88.0,70.9,0.0,0,0,0,0,0,0,747950_12867,2017-05-29
30419,74.3,57.7,1021.0,10.0,6.2,9.9,86.0,66.0,0.0,0,0,0,0,0,0,722069_53853,2017-10-19
30420,72.0,61.5,1006.1,10.0,11.9,18.1,82.4,63.7,0.62,0,1,0,0,0,0,747750_13846,2017-09-12
30421,67.6,46.9,1014.2,10.0,3.8,11.1,71.6,62.6,0.0,0,0,0,0,0,0,747880_12810,2017-10-25
30422,84.9,74.9,1013.2,8.7,1.6,7.0,93.9,73.9,0.0,0,0,0,0,0,0,720383_53847,2017-07-05
30423,68.7,60.1,1015.8,10.0,5.3,13.0,84.0,51.1,0.0,0,0,0,0,0,0,722038_12897,2017-02-18
30424,82.2,79.1,1014.9,9.8,9.1,13.0,91.9,76.5,0.11,0,1,0,0,0,0,747880_12810,2017-06-21
30425,70.5,56.8,1009.6,10.0,7.3,12.0,80.1,63.0,0.0,0,0,0,0,0,0,722020_12839,2017-01-24
30426,67.7,49.2,1028.4,10.0,8.1,12.0,77.0,54.0,0.0,0,0,0,0,0,0,722110_12842,2017-03-05
30427,71.7,55.8,1021.2,10.0,8.6,13.0,85.6,47.8,0.0,0,0,0,0,0,0,747880_12810,2017-04-10
30428,77.6,70.4,1015.2,9.8,7.8,18.1,87.1,62.1,0.0,0,1,0,0,1,0,722020_12839,2017-01-07
30429,83.0,77.9,1016.2,9.9,6.4,12.0,89.2,76.8,0.02,0,1,0,0,0,0,747950_12867,2017-08-20
30430,63.0,54.7,1011.2,10.0,4.6,12.0,75.9,52.0,0.0,0,0,0,0,0,0,747870_12834,2017-01-05
30431,83.3,74.6,1015.7,9.9,2.6,6.0,93.9,73.9,0.0,0,0,0,0,0,0,722050_12815,2017-07-25
30432,59.4,33.8,1027.5,10.0,12.9,19.0,70.0,50.0,0.21,0,0,0,0,0,0,722065_93837,2017-03-03
30433,71.0,65.7,1018.2,9.9,5.8,12.0,83.7,62.2,0.0,0,0,0,0,0,0,722026_12826,2017-03-11
30434,83.6,72.8,1014.5,10.0,6.0,13.0,91.0,75.9,0.0,0,0,0,0,0,0,722039_12885,2017-09-15
30435,74.4,65.1,1018.3,10.0,6.8,12.0,81.0,70.0,0.0,0,0,0,0,0,0,722010_12836,2017-03-11
30436,84.8,74.6,1010.0,9.6,4.1,11.1,97.0,75.9,0.02,0,0,0,0,0,0,722215_13884,2017-08-18
30437,74.7,65.7,1016.1,10.0,5.7,12.0,84.4,63.7,0.0,0,1,0,0,0,0,747946_12886,2017-05-03
30438,73.5,56.9,1016.4,10.0,6.1,8.9,87.1,62.1,0.0,0,0,0,0,0,0,722225_3855,2017-09-08
30439,84.0,74.2,1016.8,10.0,6.8,13.0,93.0,77.0,0.0,0,0,0,0,0,0,722040_12838,2017-06-26
30440,80.5,75.0,1016.3,10.0,4.5,8.9,93.0,73.0,0.53,0,0,0,0,0,0,722050_12815,2017-08-04
30441,71.2,61.5,1016.1,10.0,6.9,14.0,82.9,63.0,0.0,0,0,0,0,0,0,722066_3853,2017-03-28
30442,76.3,62.0,1020.0,9.8,12.4,20.0,89.1,63.0,0.0,0,0,0,0,0,0,722038_12897,2017-04-15
30443,59.2,41.2,1020.8,10.0,6.5,12.0,64.4,46.6,0.04,0,0,0,0,0,0,747880_12810,2017-01-30
30444,82.2,75.3,1012.5,10.0,9.7,14.0,86.0,80.1,0.21,0,0,0,0,0,0,722010_12836,2017-10-24
30445,47.7,26.6,1018.1,10.0,5.7,8.9,53.1,44.1,0.0,0,0,0,0,0,0,722223_13899,2017-01-28
30446,64.7,51.4,1022.4,10.0,4.2,8.0,75.9,50.0,0.0,0,0,0,0,0,0,722110_12842,2017-02-02
30447,80.2,74.2,1017.4,10.0,3.0,11.1,93.0,73.0,0.01,0,0,0,0,0,0,722103_12895,2017-07-22
30448,83.6,72.4,1014.2,10.0,7.1,11.1,91.9,77.0,0.02,0,0,0,0,0,0,722037_92809,2017-09-17
30449,63.4,55.0,1027.0,9.9,4.4,6.0,75.0,51.1,0.0,0,0,0,0,0,0,722116_12873,2017-01-11
30450,77.1,63.1,1020.2,10.0,11.4,18.1,84.9,73.0,0.0,0,1,0,0,0,0,722037_92809,2017-04-19
30451,82.5,73.6,1011.0,9.9,3.7,11.1,91.9,75.6,0.0,0,0,0,0,1,0,722210_13858,2017-08-23
30452,72.0,54.9,1016.7,10.0,8.2,14.0,87.1,57.9,0.0,0,0,0,0,0,0,747931_12876,2017-04-14
30453,72.8,58.6,1018.1,10.0,5.0,8.9,84.9,62.1,0.0,0,0,0,0,0,0,722110_12842,2017-03-12
30454,49.1,35.8,1023.5,10.0,5.5,9.9,61.0,37.0,0.0,0,0,0,0,0,0,999999_63871,2017-02-04
30455,70.6,60.1,1013.8,10.0,2.8,7.0,81.0,59.0,0.0,0,0,0,0,0,0,722053_12841,2017-01-19
30456,68.7,61.3,1018.1,9.6,3.0,8.0,80.1,60.1,0.0,0,0,0,0,0,0,722110_12842,2017-01-19
30457,83.9,74.4,1013.3,10.0,7.0,15.0,91.0,75.0,0.0,0,0,0,0,0,0,722037_92809,2017-10-01
30458,74.3,63.6,1022.2,10.0,11.6,19.0,82.9,55.0,0.0,0,0,0,0,0,0,747930_12843,2017-02-27
30459,75.3,62.5,1010.6,10.0,5.4,13.0,88.0,64.0,0.0,0,0,0,0,0,0,722038_12897,2017-04-26
30460,79.8,70.0,1011.8,10.0,6.4,11.1,91.9,73.0,0.0,0,0,0,0,0,0,722011_92813,2017-09-18
30461,67.0,60.3,1012.5,9.6,3.4,8.9,82.0,59.0,0.09,0,0,0,0,0,0,722106_12835,2017-01-05
30462,80.1,73.6,1011.5,10.0,2.8,8.9,89.1,72.5,0.0,0,1,0,0,0,0,747946_12886,2017-09-27
30463,71.9,49.0,1011.5,10.0,2.5,8.0,91.0,52.0,0.0,0,0,0,0,0,0,747560_12816,2017-05-09
30464,80.9,62.8,1013.2,10.0,8.2,14.0,90.0,66.9,0.0,0,0,0,0,0,0,722039_12885,2017-03-31
30465,42.4,20.5,1026.1,10.0,5.8,8.9,60.1,28.0,0.0,0,0,0,0,0,0,722060_13889,2017-03-16
30466,84.8,70.4,1017.8,10.0,7.0,12.0,91.9,80.1,0.0,0,0,0,0,0,0,722104_92806,2017-05-31
30467,52.8,37.8,1016.3,10.0,1.7,8.9,75.9,34.0,0.0,0,0,0,0,0,0,722014_12818,2017-02-17
30468,78.2,70.0,1008.2,9.5,3.3,11.1,88.0,70.0,0.08,0,0,0,0,0,0,722226_93841,2017-09-05
30469,80.1,74.8,1015.6,10.0,4.8,8.9,90.0,72.0,0.0,0,0,0,0,0,0,722066_3853,2017-09-21
30470,70.2,62.8,1018.5,10.0,8.9,15.9,77.5,63.5,0.03,0,1,0,0,0,0,747750_13846,2017-03-26
30471,69.9,64.2,1009.3,8.2,14.7,26.0,73.4,64.4,2.61,0,1,0,0,0,0,747950_12867,2017-02-22
30472,69.7,60.7,1017.5,10.0,6.3,11.1,82.9,55.0,0.0,0,0,0,0,0,0,722116_12873,2017-02-21
30473,80.4,72.1,1010.5,9.9,6.5,12.0,86.0,75.9,0.0,0,0,0,0,0,0,722053_12841,2017-09-19
30474,79.1,67.5,1019.7,9.8,8.3,13.0,88.0,73.9,0.0,0,1,0,0,0,0,722110_12842,2017-10-03
